Date,meter_id,building_id,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
"February 26, 2012",0028931680_02,9575_Partners_LLC,KW,118.44,118.44,111.96,111.96,116.568,116.568,119.088,119.088,115.272,115.272,104.4,104.4,106.056,106.056,109.944,109.944,107.424,107.424,106.056,106.056,116.784,116.784,116.352,116.352,110.736,110.736,112.896,112.896,109.44,109.44,110.232,110.232,103.824,103.824,102.24,102.24,99.504,99.504,93.24,93.24,95.04,95.04,102.456,102.456,98.856,98.856,96.984,96.984,104.976,104.976,103.68,103.68,94.248,94.248,94.248,94.248,102.6,102.6,99.576,99.576,82.08,82.08,82.584,82.584,87.264,87.264,87.192,87.192,87.984,87.984,85.536,85.536,83.088,83.088,97.488,97.488,99.576,99.576,94.536,94.536,86.472,86.472,93.456,93.456,97.272,97.272,104.616,104.616,101.232,101.232,92.52,92.52,94.752,94.752,88.776,88.776
"February 27, 2012",0028931680_02,9575_Partners_LLC,KW,91.728,91.728,97.272,97.272,98.64,98.64,88.704,88.704,95.544,95.544,106.848,106.848,113.328,113.328,108.36,108.36,93.528,93.528,104.688,104.688,109.512,109.512,132.408,132.408,127.656,127.656,126.936,126.936,149.472,149.472,177.048,177.048,201.096,201.096,215.712,215.712,213.12,213.12,216.936,216.936,220.464,220.464,222.84,222.84,216.072,216.072,207.432,207.432,210.24,210.24,213.768,213.768,209.304,209.304,208.44,208.44,201.384,201.384,202.464,202.464,199.728,199.728,196.632,196.632,191.304,191.304,181.008,181.008,178.56,178.56,174.672,174.672,168.12,168.12,172.872,172.872,176.616,176.616,179.568,179.568,159.768,159.768,144.144,144.144,163.728,163.728,156.384,156.384,139.968,139.968,137.016,137.016,121.968,121.968,124.272,124.272
"February 28, 2012",0028931680_02,9575_Partners_LLC,KW,101.952,101.952,104.832,104.832,96.336,96.336,110.304,110.304,106.992,106.992,104.544,104.544,98.064,98.064,114.12,114.12,109.512,109.512,107.496,107.496,102.744,102.744,120.744,120.744,123.12,123.12,124.704,124.704,147.24,147.24,164.304,164.304,201.6,201.6,200.16,200.16,206.424,206.424,204.768,204.768,213.12,213.12,210.384,210.384,207.288,207.288,206.424,206.424,209.664,209.664,205.056,205.056,204.768,204.768,205.704,205.704,208.08,208.08,203.688,203.688,196.272,196.272,193.176,193.176,195.696,195.696,189.144,189.144,165.816,165.816,165.744,165.744,166.248,166.248,170.208,170.208,169.776,169.776,173.088,173.088,157.176,157.176,143.064,143.064,140.976,140.976,149.472,149.472,142.344,142.344,122.76,122.76,114.264,114.264,111.168,111.168
"February 29, 2012",0028931680_02,9575_Partners_LLC,KW,102.816,102.816,95.904,95.904,96.12,96.12,101.448,101.448,98.064,98.064,95.112,95.112,101.304,101.304,98.712,98.712,93.456,93.456,94.536,94.536,91.08,91.08,91.152,91.152,91.224,91.224,103.608,103.608,128.376,128.376,155.16,155.16,163.872,163.872,178.704,178.704,185.4,185.4,188.28,188.28,189.144,189.144,192.672,192.672,194.472,194.472,190.368,190.368,192.456,192.456,194.544,194.544,203.904,203.904,194.544,194.544,193.032,193.032,193.968,193.968,186.192,186.192,188.496,188.496,187.344,187.344,183.024,183.024,177.12,177.12,156.024,156.024,156.168,156.168,169.344,169.344,165.024,165.024,165.888,165.888,152.064,152.064,138.672,138.672,135.432,135.432,134.136,134.136,123.912,123.912,117.36,117.36,116.136,116.136,115.92,115.92
"March 1, 2012",0028931680_02,9575_Partners_LLC,KW,109.8,109.8,97.056,97.056,95.688,95.688,98.208,98.208,99.144,99.144,93.96,93.96,100.008,100.008,102.888,102.888,98.64,98.64,99.072,99.072,103.104,103.104,107.856,107.856,106.776,106.776,123.048,123.048,146.232,146.232,172.08,172.08,189.936,189.936,198.432,198.432,208.008,208.008,210.312,210.312,207.576,207.576,215.64,215.64,215.424,215.424,209.376,209.376,204.624,204.624,213.696,213.696,219.96,219.96,211.68,211.68,213.84,213.84,207.648,207.648,207.864,207.864,206.712,206.712,203.256,203.256,194.112,194.112,173.736,173.736,158.544,158.544,166.32,166.32,175.176,175.176,168.12,168.12,170.424,170.424,169.848,169.848,146.232,146.232,128.808,128.808,127.008,127.008,132.12,132.12,127.296,127.296,112.968,112.968,102.744,102.744
"March 2, 2012",0028931680_02,9575_Partners_LLC,KW,101.376,101.376,94.104,94.104,93.528,93.528,100.584,100.584,96.624,96.624,90.936,90.936,91.8,91.8,88.2,88.2,84.528,84.528,89.496,89.496,85.608,85.608,92.16,92.16,107.784,107.784,113.832,113.832,132.12,132.12,183.816,183.816,197.568,197.568,205.056,205.056,205.2,205.2,205.2,205.2,210.528,210.528,208.656,208.656,213.84,213.84,211.824,211.824,215.496,215.496,208.584,208.584,213.12,213.12,211.968,211.968,207.072,207.072,208.584,208.584,202.32,202.32,205.488,205.488,191.232,191.232,183.24,183.24,173.664,173.664,173.304,173.304,158.544,158.544,177.984,177.984,175.176,175.176,187.416,187.416,157.032,157.032,152.136,152.136,150.552,150.552,155.376,155.376,132.048,132.048,135.216,135.216,125.568,125.568,110.448,110.448
"March 3, 2012",0028931680_02,9575_Partners_LLC,KW,115.848,115.848,103.896,103.896,102.6,102.6,110.016,110.016,107.856,107.856,110.16,110.16,119.52,119.52,109.944,109.944,114.336,114.336,121.968,121.968,113.328,113.328,118.512,118.512,119.808,119.808,102.672,102.672,102.384,102.384,117.792,117.792,111.816,111.816,106.776,106.776,120.024,120.024,125.352,125.352,115.848,115.848,112.392,112.392,122.256,122.256,110.448,110.448,96.984,96.984,106.488,106.488,116.208,116.208,101.808,101.808,94.896,94.896,109.872,109.872,121.536,121.536,121.248,121.248,121.176,121.176,135,135,122.256,122.256,126.144,126.144,126.792,126.792,115.92,115.92,117.648,117.648,121.104,121.104,129.24,129.24,127.368,127.368,122.4,122.4,123.12,123.12,130.392,130.392,126.072,126.072,117.36,117.36,119.016,119.016
"March 4, 2012",0028931680_02,9575_Partners_LLC,KW,122.4,122.4,125.496,125.496,114.84,114.84,123.84,123.84,129.744,129.744,124.92,124.92,119.664,119.664,119.16,119.16,122.832,122.832,123.912,123.912,123.912,123.912,123.336,123.336,126.288,126.288,128.304,128.304,121.464,121.464,119.952,119.952,125.712,125.712,125.928,125.928,122.184,122.184,120.168,120.168,116.784,116.784,115.632,115.632,99.648,99.648,106.488,106.488,113.472,113.472,101.232,101.232,109.008,109.008,107.784,107.784,115.416,115.416,101.088,101.088,114.624,114.624,113.688,113.688,120.888,120.888,119.16,119.16,113.256,113.256,115.128,115.128,111.888,111.888,113.472,113.472,119.304,119.304,123.336,123.336,117.792,117.792,118.584,118.584,115.56,115.56,116.856,116.856,120.168,120.168,115.272,115.272,118.944,118.944,123.12,123.12
"March 5, 2012",0028931680_02,9575_Partners_LLC,KW,116.64,116.64,109.872,109.872,110.592,110.592,117.72,117.72,112.752,112.752,110.304,110.304,110.376,110.376,114.12,114.12,119.376,119.376,114.912,114.912,117.72,117.72,124.056,124.056,137.232,137.232,143.136,143.136,154.152,154.152,171.36,171.36,200.808,200.808,214.488,214.488,219.6,219.6,215.352,215.352,211.176,211.176,198.216,198.216,208.008,208.008,211.824,211.824,208.656,208.656,205.056,205.056,205.848,205.848,205.056,205.056,201.24,201.24,201.672,201.672,202.32,202.32,209.952,209.952,199.44,199.44,185.76,185.76,173.52,173.52,173.232,173.232,175.968,175.968,175.32,175.32,171.36,171.36,169.632,169.632,162.576,162.576,156.6,156.6,163.296,163.296,169.632,169.632,149.184,149.184,137.304,137.304,130.392,130.392,122.256,122.256
"March 6, 2012",0028931680_02,9575_Partners_LLC,KW,108.576,108.576,98.28,98.28,103.464,103.464,102.096,102.096,90.792,90.792,90.288,90.288,100.08,100.08,96.12,96.12,93.96,93.96,99.864,99.864,108.36,108.36,112.968,112.968,118.944,118.944,134.784,134.784,140.688,140.688,164.016,164.016,189.72,189.72,207.936,207.936,199.872,199.872,196.128,196.128,190.872,190.872,195.696,195.696,197.928,197.928,190.584,190.584,193.392,193.392,195.84,195.84,199.8,199.8,197.568,197.568,192.168,192.168,192.168,192.168,195.768,195.768,192.672,192.672,191.016,191.016,175.752,175.752,162.504,162.504,159.264,159.264,156.528,156.528,152.424,152.424,153.792,153.792,150.12,150.12,141.624,141.624,123.552,123.552,128.52,128.52,127.584,127.584,121.104,121.104,94.824,94.824,96.984,96.984,89.136,89.136
"March 7, 2012",0028931680_02,9575_Partners_LLC,KW,76.464,76.464,79.2,79.2,80.208,80.208,74.088,74.088,77.976,77.976,82.944,82.944,75.456,75.456,75.96,75.96,78.12,78.12,82.728,82.728,78.192,78.192,75.672,75.672,90.72,90.72,106.992,106.992,123.336,123.336,142.632,142.632,168.12,168.12,183.24,183.24,194.904,194.904,192.384,192.384,191.736,191.736,195.192,195.192,199.008,199.008,199.008,199.008,196.2,196.2,191.304,191.304,190.872,190.872,198.936,198.936,195.264,195.264,190.152,190.152,188.208,188.208,189.648,189.648,191.088,191.088,180.432,180.432,163.44,163.44,154.224,154.224,155.88,155.88,161.064,161.064,150.552,150.552,149.976,149.976,133.848,133.848,126.792,126.792,116.496,116.496,120.816,120.816,108,108,95.328,95.328,83.52,83.52,82.368,82.368
"March 8, 2012",0028931680_02,9575_Partners_LLC,KW,76.464,76.464,66.024,66.024,64.152,64.152,76.536,76.536,75.456,75.456,71.64,71.64,74.808,74.808,79.992,79.992,74.808,74.808,72.144,72.144,81.504,81.504,91.44,91.44,96.192,96.192,102.384,102.384,125.424,125.424,158.544,158.544,183.744,183.744,190.656,190.656,201.096,201.096,205.92,205.92,201.672,201.672,193.536,193.536,202.896,202.896,193.032,193.032,197.928,197.928,195.408,195.408,188.136,188.136,199.224,199.224,195.264,195.264,200.52,200.52,196.488,196.488,180.864,180.864,182.736,182.736,174.888,174.888,165.888,165.888,154.728,154.728,158.4,158.4,161.568,161.568,163.44,163.44,155.448,155.448,143.64,143.64,138.456,138.456,131.184,131.184,128.088,128.088,122.832,122.832,118.224,118.224,101.376,101.376,96.696,96.696
"March 9, 2012",0028931680_02,9575_Partners_LLC,KW,98.856,98.856,95.688,95.688,92.016,92.016,90.504,90.504,95.904,95.904,108.288,108.288,98.208,98.208,93.312,93.312,95.112,95.112,104.472,104.472,108.36,108.36,111.096,111.096,116.136,116.136,136.008,136.008,142.344,142.344,163.152,163.152,185.904,185.904,191.016,191.016,190.872,190.872,196.128,196.128,198.36,198.36,197.064,197.064,196.416,196.416,205.92,205.92,204.84,204.84,191.88,191.88,197.568,197.568,203.904,203.904,200.736,200.736,183.96,183.96,185.472,185.472,187.704,187.704,182.304,182.304,169.2,169.2,158.184,158.184,155.304,155.304,145.296,145.296,152.496,152.496,164.52,164.52,157.392,157.392,142.128,142.128,139.752,139.752,136.44,136.44,140.688,140.688,118.584,118.584,114.48,114.48,122.832,122.832,102.96,102.96
"March 10, 2012",0028931680_02,9575_Partners_LLC,KW,104.688,104.688,99.864,99.864,88.848,88.848,103.032,103.032,104.256,104.256,102.168,102.168,94.968,94.968,86.976,86.976,104.328,104.328,91.656,91.656,99.864,99.864,97.344,97.344,113.184,113.184,106.128,106.128,109.512,109.512,112.896,112.896,105.84,105.84,98.208,98.208,100.728,100.728,93.456,93.456,88.704,88.704,92.736,92.736,89.784,89.784,92.088,92.088,89.64,89.64,90.36,90.36,82.296,82.296,82.008,82.008,81.072,81.072,78.48,78.48,82.224,82.224,79.632,79.632,72.144,72.144,83.376,83.376,79.56,79.56,64.8,64.8,86.544,86.544,85.536,85.536,74.664,74.664,74.736,74.736,91.512,91.512,92.88,92.88,84.672,84.672,77.616,77.616,89.352,89.352,91.512,91.512,86.976,86.976,85.248,85.248
"March 11, 2012",0028931680_02,9575_Partners_LLC,KW,86.976,86.976,87.984,87.984,98.712,98.712,99.648,99.648,,,,,92.88,92.88,92.52,92.52,92.016,92.016,96.336,96.336,103.104,103.104,95.688,95.688,90.432,90.432,103.68,103.68,108,108,92.088,92.088,82.512,82.512,79.128,79.128,70.416,70.416,65.952,65.952,75.312,75.312,70.416,70.416,71.208,71.208,67.104,67.104,65.88,65.88,75.672,75.672,70.992,70.992,72.504,72.504,66.168,66.168,73.224,73.224,71.064,71.064,76.752,76.752,69.192,69.192,65.376,65.376,67.392,67.392,70.848,70.848,81.576,81.576,67.176,67.176,64.728,64.728,80.136,80.136,74.592,74.592,71.496,71.496,77.904,77.904,75.6,75.6,89.64,89.64,71.208,71.208,,,,
"March 12, 2012",0028931680_02,9575_Partners_LLC,KW,79.056,79.056,76.968,76.968,83.808,83.808,76.176,76.176,86.256,86.256,77.04,77.04,81.144,81.144,78.552,78.552,84.384,84.384,84.312,84.312,68.976,68.976,81.648,81.648,91.368,91.368,95.832,95.832,119.952,119.952,147.96,147.96,169.92,169.92,175.176,175.176,181.152,181.152,188.28,188.28,194.4,194.4,196.056,196.056,191.232,191.232,184.608,184.608,188.784,188.784,189.144,189.144,195.048,195.048,187.272,187.272,185.544,185.544,190.296,190.296,191.088,191.088,184.68,184.68,173.16,173.16,171.072,171.072,157.032,157.032,149.688,149.688,142.344,142.344,142.488,142.488,135.432,135.432,141.12,141.12,126.432,126.432,109.08,109.08,121.536,121.536,118.008,118.008,107.856,107.856,84.6,84.6,88.2,88.2,85.464,85.464
"March 13, 2012",0028931680_02,9575_Partners_LLC,KW,63.864,63.864,70.704,70.704,74.16,74.16,60.48,60.48,69.696,69.696,69.84,69.84,71.28,71.28,72.072,72.072,69.336,69.336,69.624,69.624,73.152,73.152,70.848,70.848,74.592,74.592,97.56,97.56,113.256,113.256,144,144,160.416,160.416,171.864,171.864,170.784,170.784,182.52,182.52,182.808,182.808,183.096,183.096,183.24,183.24,176.04,176.04,185.112,185.112,192.168,192.168,186.408,186.408,183.096,183.096,187.128,187.128,183.816,183.816,183.888,183.888,177.048,177.048,176.544,176.544,165.24,165.24,148.248,148.248,141.12,141.12,138.816,138.816,133.848,133.848,144.648,144.648,146.448,146.448,131.976,131.976,122.688,122.688,121.464,121.464,121.104,121.104,101.232,101.232,96.984,96.984,86.688,86.688,80.208,80.208
"March 14, 2012",0028931680_02,9575_Partners_LLC,KW,78.84,78.84,66.888,66.888,78.552,78.552,68.904,68.904,77.544,77.544,69.84,69.84,77.688,77.688,69.912,69.912,78.912,78.912,63.504,63.504,70.92,70.92,68.472,68.472,86.328,86.328,90.576,90.576,110.52,110.52,126.432,126.432,159.624,159.624,176.976,176.976,176.328,176.328,186.12,186.12,186.336,186.336,173.808,173.808,185.184,185.184,185.112,185.112,184.824,184.824,184.608,184.608,179.136,179.136,184.752,184.752,181.008,181.008,185.112,185.112,183.6,183.6,177.552,177.552,170.568,170.568,169.776,169.776,161.784,161.784,142.56,142.56,134.64,134.64,144.36,144.36,143.856,143.856,151.704,151.704,132.552,132.552,115.416,115.416,113.832,113.832,118.008,118.008,102.024,102.024,87.48,87.48,81.864,81.864,68.976,68.976
"March 15, 2012",0028931680_02,9575_Partners_LLC,KW,68.832,68.832,66.096,66.096,64.656,64.656,61.2,61.2,58.392,58.392,67.752,67.752,65.376,65.376,64.296,64.296,64.656,64.656,56.952,56.952,65.376,65.376,68.256,68.256,76.464,76.464,90.864,90.864,97.2,97.2,134.28,134.28,160.92,160.92,164.016,164.016,172.44,172.44,169.344,169.344,172.584,172.584,169.632,169.632,179.64,179.64,170.064,170.064,172.008,172.008,175.896,175.896,175.032,175.032,181.44,181.44,177.624,177.624,181.8,181.8,173.448,173.448,173.304,173.304,165.96,165.96,158.904,158.904,154.368,154.368,143.352,143.352,136.584,136.584,136.368,136.368,136.44,136.44,133.056,133.056,112.032,112.032,103.392,103.392,105.264,105.264,104.4,104.4,90.288,90.288,81.072,81.072,75.888,75.888,68.4,68.4
"March 16, 2012",0028931680_02,9575_Partners_LLC,KW,62.784,62.784,59.832,59.832,60.48,60.48,59.112,59.112,59.544,59.544,61.128,61.128,64.152,64.152,64.08,64.08,59.76,59.76,57.96,57.96,58.32,58.32,62.856,62.856,75.528,75.528,93.168,93.168,102.384,102.384,126.936,126.936,160.2,160.2,167.976,167.976,173.016,173.016,180,180,177.624,177.624,177.192,177.192,175.536,175.536,171.576,171.576,174.456,174.456,175.536,175.536,177.984,177.984,172.008,172.008,178.344,178.344,170.064,170.064,168.696,168.696,156.024,156.024,156.6,156.6,145.224,145.224,137.592,137.592,125.208,125.208,123.48,123.48,131.76,131.76,127.728,127.728,141.552,141.552,123.264,123.264,110.304,110.304,107.856,107.856,107.424,107.424,88.272,88.272,84.456,84.456,81.072,81.072,72.792,72.792
"March 17, 2012",0028931680_02,9575_Partners_LLC,KW,65.088,65.088,56.16,56.16,57.888,57.888,56.52,56.52,56.088,56.088,58.896,58.896,59.184,59.184,56.88,56.88,58.536,58.536,60.336,60.336,55.944,55.944,59.112,59.112,59.688,59.688,57.096,57.096,61.128,61.128,60.984,60.984,69.264,69.264,74.088,74.088,76.32,76.32,75.6,75.6,77.976,77.976,76.176,76.176,78.336,78.336,73.8,73.8,78.192,78.192,76.32,76.32,71.712,71.712,65.232,65.232,63.792,63.792,63.576,63.576,65.376,65.376,64.008,64.008,64.728,64.728,60.84,60.84,65.52,65.52,60.696,60.696,62.568,62.568,61.416,61.416,63,63,61.2,61.2,62.568,62.568,61.344,61.344,62.856,62.856,61.848,61.848,60.84,60.84,61.488,61.488,60.408,60.408,62.064,62.064
"March 18, 2012",0028931680_02,9575_Partners_LLC,KW,57.672,57.672,63.504,63.504,58.608,58.608,62.352,62.352,58.608,58.608,60.336,60.336,59.904,59.904,60.048,60.048,60.84,60.84,60.48,60.48,62.136,62.136,57.672,57.672,62.064,62.064,59.976,59.976,59.904,59.904,65.016,65.016,59.832,59.832,63.504,63.504,62.64,62.64,61.488,61.488,64.08,64.08,64.08,64.08,64.728,64.728,62.784,62.784,63.504,63.504,68.472,68.472,71.352,71.352,69.048,69.048,69.264,69.264,71.136,71.136,67.392,67.392,65.88,65.88,62.496,62.496,63.576,63.576,63.576,63.576,61.704,61.704,63.576,63.576,63.072,63.072,63.792,63.792,62.928,62.928,62.856,62.856,63.36,63.36,62.352,62.352,62.352,62.352,63.288,63.288,61.056,61.056,63.504,63.504,58.824,58.824
"March 19, 2012",0028931680_02,9575_Partners_LLC,KW,64.44,64.44,58.176,58.176,63.216,63.216,60.552,60.552,60.84,60.84,60.912,60.912,60.624,60.624,59.832,59.832,62.208,62.208,57.888,57.888,63.504,63.504,63.792,63.792,68.472,68.472,86.472,86.472,96.912,96.912,123.912,123.912,151.704,151.704,168.048,168.048,169.488,169.488,178.632,178.632,178.344,178.344,181.08,181.08,179.424,179.424,178.704,178.704,183.456,183.456,178.056,178.056,185.4,185.4,182.232,182.232,181.656,181.656,180.792,180.792,181.512,181.512,178.2,178.2,173.736,173.736,168.264,168.264,145.296,145.296,144,144,134.64,134.64,132.552,132.552,137.232,137.232,139.104,139.104,119.088,119.088,108.72,108.72,111.456,111.456,108.144,108.144,90.432,90.432,84.744,84.744,76.104,76.104,69.192,69.192
"March 20, 2012",0028931680_02,9575_Partners_LLC,KW,64.728,64.728,54.072,54.072,58.104,58.104,56.808,56.808,55.008,55.008,56.376,56.376,57.744,57.744,57.816,57.816,60.048,60.048,58.752,58.752,53.28,53.28,58.968,58.968,68.976,68.976,83.664,83.664,100.224,100.224,123.84,123.84,148.176,148.176,159.408,159.408,168.12,168.12,166.104,166.104,173.232,173.232,170.856,170.856,172.08,172.08,172.224,172.224,173.016,173.016,174.528,174.528,178.2,178.2,173.952,173.952,175.608,175.608,174.888,174.888,172.584,172.584,171.936,171.936,164.448,164.448,158.184,158.184,141.048,141.048,131.256,131.256,131.832,131.832,132.84,132.84,135.72,135.72,129.456,129.456,109.512,109.512,99.72,99.72,102.024,102.024,101.808,101.808,85.248,85.248,81.216,81.216,71.28,71.28,61.776,61.776
"March 21, 2012",0028931680_02,9575_Partners_LLC,KW,58.104,58.104,51.48,51.48,52.488,52.488,52.632,52.632,50.184,50.184,48.168,48.168,50.4,50.4,53.856,53.856,53.28,53.28,51.984,51.984,47.736,47.736,53.064,53.064,64.368,64.368,75.168,75.168,88.56,88.56,123.912,123.912,147.672,147.672,159.48,159.48,169.92,169.92,170.64,170.64,173.16,173.16,165.888,165.888,169.776,169.776,167.76,167.76,166.68,166.68,167.256,167.256,171.144,171.144,171.792,171.792,168.336,168.336,172.512,172.512,169.056,169.056,161.208,161.208,161.352,161.352,152.712,152.712,142.344,142.344,140.76,140.76,124.272,124.272,133.272,133.272,130.608,130.608,124.92,124.92,104.184,104.184,99.72,99.72,99.072,99.072,97.128,97.128,82.656,82.656,77.616,77.616,66.312,66.312,61.344,61.344
"March 22, 2012",0028931680_02,9575_Partners_LLC,KW,56.376,56.376,50.04,50.04,50.616,50.616,51.84,51.84,49.392,49.392,48.96,48.96,51.696,51.696,49.68,49.68,48.672,48.672,54.144,54.144,55.728,55.728,59.472,59.472,61.2,61.2,78.768,78.768,93.816,93.816,121.608,121.608,148.032,148.032,155.304,155.304,165.96,165.96,168.264,168.264,171.216,171.216,173.592,173.592,171.36,171.36,172.44,172.44,178.128,178.128,185.832,185.832,185.904,185.904,192.672,192.672,187.272,187.272,173.448,173.448,176.184,176.184,171.936,171.936,162.792,162.792,156.312,156.312,159.696,159.696,152.568,152.568,139.464,139.464,141.264,141.264,117.792,117.792,103.752,103.752,110.808,110.808,102.456,102.456,104.4,104.4,97.416,97.416,85.392,85.392,76.464,76.464,74.592,74.592,65.232,65.232
"March 23, 2012",0028931680_02,9575_Partners_LLC,KW,60.336,60.336,56.952,56.952,57.888,57.888,56.592,56.592,59.112,59.112,59.832,59.832,56.448,56.448,57.672,57.672,58.392,58.392,61.416,61.416,65.232,65.232,64.296,64.296,70.128,70.128,85.176,85.176,98.28,98.28,128.16,128.16,152.28,152.28,163.152,163.152,168.912,168.912,176.256,176.256,172.512,172.512,175.32,175.32,173.952,173.952,171.864,171.864,180.36,180.36,177.264,177.264,175.68,175.68,170.424,170.424,176.04,176.04,173.376,173.376,171.648,171.648,170.712,170.712,160.704,160.704,149.688,149.688,139.896,139.896,134.28,134.28,119.448,119.448,125.712,125.712,121.032,121.032,107.856,107.856,109.728,109.728,107.064,107.064,103.752,103.752,102.528,102.528,94.608,94.608,85.104,85.104,68.832,68.832,60.912,60.912
"March 24, 2012",0028931680_02,9575_Partners_LLC,KW,58.248,58.248,53.352,53.352,47.52,47.52,50.4,50.4,54.072,54.072,53.208,53.208,47.52,47.52,57.24,57.24,53.568,53.568,49.32,49.32,52.848,52.848,54.864,54.864,50.544,50.544,49.464,49.464,63.432,63.432,65.952,65.952,66.24,66.24,68.976,68.976,73.728,73.728,73.008,73.008,70.704,70.704,76.032,76.032,71.424,71.424,66.744,66.744,64.944,64.944,69.48,69.48,61.992,61.992,52.488,52.488,49.968,49.968,57.312,57.312,53.208,53.208,52.056,52.056,49.032,49.032,55.224,55.224,50.904,50.904,47.808,47.808,51.984,51.984,53.208,53.208,52.2,52.2,52.272,52.272,60.192,60.192,59.76,59.76,61.848,61.848,56.016,56.016,61.632,61.632,63.216,63.216,59.472,59.472,56.664,56.664
"March 25, 2012",0028931680_02,9575_Partners_LLC,KW,57.096,57.096,60.84,60.84,61.848,61.848,55.728,55.728,55.296,55.296,57.024,57.024,60.12,60.12,54.072,54.072,60.48,60.48,58.752,58.752,52.056,52.056,53.568,53.568,60.264,60.264,61.056,61.056,55.368,55.368,53.064,53.064,58.464,58.464,55.944,55.944,53.496,53.496,52.344,52.344,54.576,54.576,51.768,51.768,49.248,49.248,51.12,51.12,52.488,52.488,56.736,56.736,49.608,49.608,51.768,51.768,52.632,52.632,57.024,57.024,52.56,52.56,50.472,50.472,56.232,56.232,57.168,57.168,58.824,58.824,58.968,58.968,55.584,55.584,55.944,55.944,63.504,63.504,67.464,67.464,62.784,62.784,58.176,58.176,58.032,58.032,56.376,56.376,61.992,61.992,69.048,69.048,65.448,65.448,79.344,79.344
"March 26, 2012",0028931680_02,9575_Partners_LLC,KW,81.288,81.288,81.792,81.792,90.864,90.864,91.656,91.656,89.28,89.28,88.776,88.776,93.384,93.384,99.36,99.36,101.808,101.808,101.592,101.592,104.112,104.112,103.32,103.32,116.352,116.352,124.92,124.92,135.36,135.36,164.016,164.016,181.512,181.512,184.032,184.032,181.296,181.296,180.648,180.648,188.28,188.28,174.816,174.816,173.232,173.232,170.208,170.208,174.672,174.672,179.208,179.208,176.256,176.256,176.472,176.472,173.664,173.664,177.264,177.264,175.824,175.824,174.024,174.024,167.472,167.472,156.816,156.816,144.072,144.072,136.152,136.152,124.992,124.992,127.08,127.08,114.408,114.408,110.376,110.376,114.624,114.624,106.416,106.416,114.624,114.624,122.904,122.904,109.08,109.08,101.808,101.808,88.56,88.56,82.368,82.368
"March 27, 2012",0028931680_02,9575_Partners_LLC,KW,87.912,87.912,77.616,77.616,79.56,79.56,86.112,86.112,79.344,79.344,85.752,85.752,82.512,82.512,91.872,91.872,82.728,82.728,89.856,89.856,86.328,86.328,80.856,80.856,96.264,96.264,100.296,100.296,122.256,122.256,144.288,144.288,172.008,172.008,184.608,184.608,192.888,192.888,182.448,182.448,184.752,184.752,185.4,185.4,177.336,177.336,175.032,175.032,167.184,167.184,166.608,166.608,173.088,173.088,171.576,171.576,172.296,172.296,172.296,172.296,169.56,169.56,162.864,162.864,160.272,160.272,150.192,150.192,138.456,138.456,127.296,127.296,119.088,119.088,121.608,121.608,113.544,113.544,112.464,112.464,105.408,105.408,103.536,103.536,102.672,102.672,100.8,100.8,88.128,88.128,82.728,82.728,75.384,75.384,70.416,70.416
"March 28, 2012",0028931680_02,9575_Partners_LLC,KW,62.712,62.712,58.248,58.248,57.744,57.744,57.528,57.528,60.48,60.48,57.96,57.96,58.248,58.248,61.056,61.056,59.184,59.184,57.816,57.816,58.392,58.392,61.848,61.848,69.84,69.84,80.712,80.712,93.384,93.384,117.648,117.648,148.104,148.104,157.896,157.896,168.624,168.624,170.136,170.136,172.296,172.296,173.376,173.376,173.952,173.952,174.096,174.096,172.656,172.656,172.008,172.008,173.592,173.592,173.16,173.16,171.792,171.792,174.672,174.672,170.424,170.424,169.776,169.776,167.832,167.832,152.28,152.28,145.152,145.152,139.032,139.032,123.624,123.624,134.208,134.208,116.496,116.496,112.896,112.896,114.048,114.048,107.64,107.64,107.28,107.28,108.864,108.864,91.728,91.728,83.736,83.736,74.736,74.736,69.696,69.696
